#,content_type,course_name,course_order,module_name,module_order,lesson_name,lesson_order,file_location
190,course,LINQ — Language-Integrated Query,4,Set Operations,6,Concat — Concatenation,5,course/linq/06-set-operations/concat-concatenation-operator.json
191,course,LINQ — Language-Integrated Query,4,Aggregation Operators,7,Count Operator,1,course/linq/07-aggregation-operators/aggregation-count.json
192,course,LINQ — Language-Integrated Query,4,Aggregation Operators,7,Sum Operator,2,course/linq/07-aggregation-operators/aggregation-sum.json
193,course,LINQ — Language-Integrated Query,4,Aggregation Operators,7,Average Operator,3,course/linq/07-aggregation-operators/aggregation-average.json
194,course,LINQ — Language-Integrated Query,4,Aggregation Operators,7,Max Operator,4,course/linq/07-aggregation-operators/aggregation-max.json
195,course,LINQ — Language-Integrated Query,4,Aggregation Operators,7,Custom Aggregation with Aggregate,5,course/linq/07-aggregation-operators/aggregation-aggregate.json
196,course,LINQ — Language-Integrated Query,4,Quantifiers & Element Operators,8,Quantifier Operators (All & Any),1,course/linq/08-quantifiers-element-operators/quantifier-operators.json
197,course,LINQ — Language-Integrated Query,4,Quantifiers & Element Operators,8,Contains Operator,2,course/linq/08-quantifiers-element-operators/contains-quantifier-operator.json
198,course,LINQ — Language-Integrated Query,4,Quantifiers & Element Operators,8,ElementAt & ElementAtOrDefault,3,course/linq/08-quantifiers-element-operators/elementat-elementatordefault.json
199,course,LINQ — Language-Integrated Query,4,Quantifiers & Element Operators,8,First & FirstOrDefault,4,course/linq/08-quantifiers-element-operators/first-firstordefault.json
200,course,LINQ — Language-Integrated Query,4,Quantifiers & Element Operators,8,Last & LastOrDefault,5,course/linq/08-quantifiers-element-operators/last-lastordefault.json
201,course,LINQ — Language-Integrated Query,4,Quantifiers & Element Operators,8,Single & SingleOrDefault,6,course/linq/08-quantifiers-element-operators/single-singleordefault.json
202,course,LINQ — Language-Integrated Query,4,Partitioning Operators,9,Skip & SkipWhile,1,course/linq/09-partitioning-operators/skip-skipwhile.json
203,course,LINQ — Language-Integrated Query,4,Partitioning Operators,9,Take & TakeWhile,2,course/linq/09-partitioning-operators/take-takewhile.json
204,course,LINQ — Language-Integrated Query,4,Conversion & Generation Operators,10,Conversion Operators,1,course/linq/10-conversion-generation-operators/conversion-operators.json
205,course,LINQ — Language-Integrated Query,4,Conversion & Generation Operators,10,"Generation Operators (Empty, Range, Repeat)",2,course/linq/10-conversion-generation-operators/generation-operators.json
206,course,LINQ — Language-Integrated Query,4,Conversion & Generation Operators,10,DefaultIfEmpty Operator,3,course/linq/10-conversion-generation-operators/defaultifempty-operator.json
207,course,LINQ — Language-Integrated Query,4,Advanced LINQ Concepts,11,Expression Trees,1,course/linq/11-advanced-linq-concepts/expression-trees.json
208,course,LINQ — Language-Integrated Query,4,Advanced LINQ Concepts,11,SequenceEqual — LINQ Equality Operator,2,course/linq/11-advanced-linq-concepts/sequenceequal-operator.json
209,course,LINQ — Language-Integrated Query,4,Advanced LINQ Concepts,11,Sample LINQ Queries,3,course/linq/11-advanced-linq-concepts/sample-linq-queries.json
210,course,LINQ — Language-Integrated Query,4,Advanced LINQ Concepts,11,Standard Query Operators Overview,4,course/linq/11-advanced-linq-concepts/standard-query-operators.json
211,course,Entity Framework Core,5,Getting Started with EF Core,1,Entity Framework Core Tutorials,1,course/ef-core/01-getting-started-ef-core/entity-framework-core-tutorials.json
212,course,Entity Framework Core,5,Getting Started with EF Core,1,What is Entity Framework Core,2,course/ef-core/01-getting-started-ef-core/getting-started-ef-core.json
213,course,Entity Framework Core,5,Getting Started with EF Core,1,Install Entity Framework Core,3,course/ef-core/01-getting-started-ef-core/install-entity-framework-core.json
214,course,Entity Framework Core,5,Getting Started with EF Core,1,Working with DbContext in EF Core,4,course/ef-core/01-getting-started-ef-core/working-with-dbcontext-in-ef-core.json
215,course,Entity Framework Core,5,DbContext & Configuration,2,DbContext in Entity Framework Core,1,course/ef-core/02-dbcontext-configuration/dbcontext-in-entity-framework-core.json
216,course,Entity Framework Core,5,DbContext & Configuration,2,Configurations in Entity Framework Core,2,course/ef-core/02-dbcontext-configuration/configurations-in-entity-framework-core.json
217,course,Entity Framework Core,5,DbContext & Configuration,2,DbContext Overview,3,course/ef-core/02-dbcontext-configuration/dbcontext-configuration.json
218,course,Entity Framework Core,5,DbContext & Configuration,2,Fluent API in Entity Framework Core,4,course/ef-core/02-dbcontext-configuration/fluent-api-in-entity-framework-core.json
219,course,Entity Framework Core,5,Conventions & Relationships,3,Entity Framework Core Conventions,1,course/ef-core/03-conventions-relationships/entity-framework-core-conventions.json
220,course,Entity Framework Core,5,Conventions & Relationships,3,One-to-Many Relationships Conventions,2,course/ef-core/03-conventions-relationships/one-to-many-relationships-conventions.json
221,course,Entity Framework Core,5,Conventions & Relationships,3,Configure One-to-Many Relationships using Fluent API,3,course/ef-core/03-conventions-relationships/configure-one-to-many-relationships-fluent-api.json
222,course,Entity Framework Core,5,Conventions & Relationships,3,EF Core Conventions,4,course/ef-core/03-conventions-relationships/conventions-relationships.json
223,course,Entity Framework Core,5,Conventions & Relationships,3,One-to-One Relationships Conventions,5,course/ef-core/03-conventions-relationships/one-to-one-relationships-conventions.json
224,course,Entity Framework Core,5,Conventions & Relationships,3,Configure One-to-One Relationships using Fluent API,6,course/ef-core/03-conventions-relationships/configure-one-to-one-relationships-fluent-api.json
225,course,Entity Framework Core,5,Conventions & Relationships,3,Configure Many-to-Many Relationships,7,course/ef-core/03-conventions-relationships/configure-many-to-many-relationships.json
226,course,Entity Framework Core,5,Data Operations - Connected Scenario,4,Saving Data in Connected Scenario,1,course/ef-core/04-data-operations-connected/entity-framework-core-saving-data-connected.json
227,course,Entity Framework Core,5,Data Operations - Connected Scenario,4,Connected Scenario,2,course/ef-core/04-data-operations-connected/data-operations-connected.json
228,course,Entity Framework Core,5,Data Operations - Disconnected Scenario,5,Insert Data in Disconnected Scenario,1,course/ef-core/05-data-operations-disconnected/insert-data-disconnected-scenario.json
229,course,Entity Framework Core,5,Data Operations - Disconnected Scenario,5,Update Data in Disconnected Scenario,2,course/ef-core/05-data-operations-disconnected/update-data-disconnected-scenario.json
230,course,Entity Framework Core,5,Data Operations - Disconnected Scenario,5,Delete Data in Disconnected Scenario,3,course/ef-core/05-data-operations-disconnected/delete-data-disconnected-scenario.json
231,course,Entity Framework Core,5,Data Operations - Disconnected Scenario,5,Working with Disconnected Entity Graph,4,course/ef-core/05-data-operations-disconnected/working-with-disconnected-entity-graph.json
232,course,Entity Framework Core,5,Data Operations - Disconnected Scenario,5,Disconnected Scenario,5,course/ef-core/05-data-operations-disconnected/data-operations-disconnected.json
233,course,Entity Framework Core,5,Change Tracking,6,Tracking Changes of Entities,1,course/ef-core/06-change-tracking/tracking-changes-of-entities.json
234,course,Entity Framework Core,5,Change Tracking,6,Entity Framework Core Change Tracking,2,course/ef-core/06-change-tracking/entity-framework-core-change-tracking.json
235,course,Entity Framework Core,5,Change Tracking,6,TrackGraph in Entity Framework Core,3,course/ef-core/06-change-tracking/trackgraph-in-entity-framework-core.json
236,course,Entity Framework Core,5,Change Tracking,6,Change Tracking,4,course/ef-core/06-change-tracking/change-tracking.json
237,course,Entity Framework Core,5,Querying,7,Querying in Entity Framework Core,1,course/ef-core/07-querying/querying-in-entity-framework-core.json
238,course,Entity Framework Core,5,Querying,7,Execute Raw SQL Queries,2,course/ef-core/07-querying/execute-raw-sql-queries.json
239,course,Entity Framework Core,5,Querying,7,Execute Delete in Entity Framework Core,3,course/ef-core/07-querying/execute-delete-in-entity-framework-core.json
240,course,Entity Framework Core,5,Querying,7,Execute Update in Entity Framework Core,4,course/ef-core/07-querying/execute-update-in-entity-framework-core.json
241,course,Entity Framework Core,5,Querying,7,Querying Data,5,course/ef-core/07-querying/querying.json
242,course,Entity Framework Core,5,Inheritance Strategies,8,Inheritance Strategy in EF Core,1,course/ef-core/08-inheritance-strategies/inheritance-strategy-in-ef-core.json
243,course,Entity Framework Core,5,Inheritance Strategies,8,Table per Hierarchy (TPH),2,course/ef-core/08-inheritance-strategies/ef-core-table-per-hierarchy-tph.json
244,course,Entity Framework Core,5,Inheritance Strategies,8,Table per Type (TPT),3,course/ef-core/08-inheritance-strategies/ef-core-table-per-type-tpt.json
245,course,Entity Framework Core,5,Inheritance Strategies,8,Table per Concrete Type (TPC),4,course/ef-core/08-inheritance-strategies/ef-core-table-per-concrete-type-tpc.json
246,course,Entity Framework Core,5,Inheritance Strategies,8,Inheritance Strategies,5,course/ef-core/08-inheritance-strategies/inheritance-strategies.json
247,course,Entity Framework Core,5,Migrations,9,Migrations in Entity Framework Core,1,course/ef-core/09-migrations/migrations-in-entity-framework-core.json
248,course,Entity Framework Core,5,Migrations,9,EF Core Migrations using CLI,2,course/ef-core/09-migrations/ef-core-migrations-using-cli.json
249,course,Entity Framework Core,5,Migrations,9,PMC/PowerShell Commands for Migrations,3,course/ef-core/09-migrations/pmc-powershell-commands-migrations.json
250,course,Entity Framework Core,5,Migrations,9,Generate SQL Script from Model,4,course/ef-core/09-migrations/generate-sql-script-from-model.json
251,course,Entity Framework Core,5,Migrations,9,Database Migrations,5,course/ef-core/09-migrations/migrations.json
252,course,Entity Framework Core,5,Advanced Features,10,Entity Framework Core Interceptors,1,course/ef-core/10-advanced-features/entity-framework-core-interceptors.json
253,course,Entity Framework Core,5,Advanced Features,10,Shadow Property in Entity Framework Core,2,course/ef-core/10-advanced-features/shadow-property-in-entity-framework-core.json
254,course,Entity Framework Core,5,Advanced Features,10,Entity Framework Core Concurrency Conflicts,3,course/ef-core/10-advanced-features/entity-framework-core-concurrency-conflicts.json
255,course,Entity Framework Core,5,Advanced Features,10,Working with Stored Procedures,4,course/ef-core/10-advanced-features/working-with-stored-procedures.json
256,course,Entity Framework Core,5,Advanced Features,10,Advanced Features,5,course/ef-core/10-advanced-features/advanced-features.json
257,course,Entity Framework Core,5,Database-First & Diagnostics,11,EF Core with Existing Database,1,course/ef-core/11-database-first-diagnostics/entity-framework-core-with-existing-database.json
258,course,Entity Framework Core,5,Database-First & Diagnostics,11,Logging in Entity Framework Core,2,course/ef-core/11-database-first-diagnostics/logging-in-entity-framework-core.json
259,course,Entity Framework Core,5,Database-First & Diagnostics,11,Manage DB Connection String,3,course/ef-core/11-database-first-diagnostics/manage-db-connection-string.json
260,course,Entity Framework Core,5,Database-First & Diagnostics,11,Database-First Approach,4,course/ef-core/11-database-first-diagnostics/database-first-diagnostics.json
261,course,Entity Framework Core,5,Performance & Bulk Operations,12,Entity Framework Extensions Performance,1,course/ef-core/12-performance-bulk-operations/entity-framework-extensions-performance.json
262,course,Entity Framework Core,5,Performance & Bulk Operations,12,Best Ways to Do Bulk Inserts,2,course/ef-core/12-performance-bulk-operations/best-ways-bulk-inserts-entity-framework.json
263,course,Entity Framework Core,5,Performance & Bulk Operations,12,Performance Optimization,3,course/ef-core/12-performance-bulk-operations/performance-bulk-operations.json
264,course,Entity Framework Core,5,EF Core Performance & ORM Trade-offs,13,LINQ expression trees and SQL translation,1,course/ef-core/ef-core-performance-orm-trade-offs/linq-expression-trees-and-sql-translation.json
265,course,Entity Framework Core,5,EF Core Performance & ORM Trade-offs,13,Projection vs Include,2,course/ef-core/ef-core-performance-orm-trade-offs/projection-vs-include.json
266,course,Entity Framework Core,5,EF Core Performance & ORM Trade-offs,13,Tracking vs AsNoTracking,3,course/ef-core/ef-core-performance-orm-trade-offs/tracking-vs-asnotracking.json
267,course,Entity Framework Core,5,EF Core Performance & ORM Trade-offs,13,N+1 query diagnosis,4,course/ef-core/ef-core-performance-orm-trade-offs/n1-query-diagnosis.json
268,course,Entity Framework Core,5,EF Core Performance & ORM Trade-offs,13,Cartesian explosion and split queries,5,course/ef-core/ef-core-performance-orm-trade-offs/cartesian-explosion-and-split-queries.json
269,course,Entity Framework Core,5,EF Core Performance & ORM Trade-offs,13,Compiled queries,6,course/ef-core/ef-core-performance-orm-trade-offs/compiled-queries.json
270,course,Entity Framework Core,5,EF Core Performance & ORM Trade-offs,13,Client evaluation and translation failures,7,course/ef-core/ef-core-performance-orm-trade-offs/client-evaluation-and-translation-failures.json
271,course,Entity Framework Core,5,EF Core Performance & ORM Trade-offs,13,EF Core vs Dapper vs raw SQL,8,course/ef-core/ef-core-performance-orm-trade-offs/ef-core-vs-dapper-vs-raw-sql.json
